run,seed,iter,completed_eps,mean_return,mean_len,in_progress,ip_return,ip_len,clears,loss,policy_loss,value_loss,entropy,at_entrance,tau,tau_max,trail_rate,trail_n,trail_d,ent_rate,ent_n,ent_d,truncated
v28,0,106,76,3081.4,533.9,60,2148.4,347.7,57,3.6464,-0.0933,14.9668,0.3982,False,0,784,0.6,18,30,0.389,1976,5082,4800
v28,0,107,82,2977.2,497.7,60,2137.0,343.9,58,5.3536,0.0641,21.1653,0.3618,False,0,784,0.53,16,30,0.39,2004,5134,4843
v28,0,108,76,3082.1,526.1,60,2207.3,357.6,58,4.7571,0.0405,18.8733,0.3501,False,0,784,0.6,18,30,0.393,2035,5182,4883
v28,0,109,78,3027.1,526.1,60,1970.5,340.0,58,4.346,-0.0775,17.7008,0.3269,False,0,784,0.8,24,30,0.394,2058,5218,4923
v28,0,110,77,3075.5,515.9,60,2213.2,361.9,57,4.5498,-0.0524,18.4161,0.3565,False,0,784,0.63,19,30,0.397,2088,5265,4967
v28,0,111,84,2880.5,473.1,60,2196.3,361.6,56,5.3439,0.0953,21.001,0.3496,False,0,784,0.7,21,30,0.398,2117,5323,5009
v28,0,112,81,3061.0,520.7,60,1954.4,321.0,57,4.5704,0.0355,18.1455,0.3073,False,0,784,0.8,24,30,0.399,2145,5373,5049
v28,0,113,82,2831.4,470.1,60,2185.2,381.6,56,6.6159,0.1427,25.8991,0.319,False,0,784,0.63,19,30,0.4,2169,5427,5093
v28,0,114,83,3099.2,533.9,60,1778.2,285.4,59,4.7047,-0.0571,19.0532,0.2933,False,0,784,0.73,22,30,0.401,2199,5483,5133
v28,0,115,82,2677.8,438.0,60,2425.2,425.5,60,6.238,0.0761,24.6542,0.3268,False,0,784,0.67,20,30,0.401,2215,5522,5180
v28,0,116,96,2567.8,406.7,60,2190.2,373.3,53,6.4344,0.0459,25.56,0.2909,False,0,784,0.47,14,30,0.402,2247,5591,5212
v28,0,117,96,2611.1,409.4,60,2116.2,369.0,53,5.9709,0.0417,23.7228,0.3005,False,0,784,0.5,15,30,0.403,2273,5645,5250
v28,0,118,101,2536.0,402.1,60,2049.0,347.2,51,6.037,-0.0434,24.3276,0.3057,False,0,784,0.53,16,30,0.404,2301,5702,5289
v28,0,119,81,2733.2,428.2,60,2477.3,446.0,56,4.728,0.0243,18.8201,0.2835,False,0,784,0.47,14,30,0.404,2326,5756,5331
v28,0,120,90,2585.2,413.9,60,2232.3,403.2,56,5.3837,-0.0503,21.7417,0.2876,False,0,784,0.53,16,30,0.405,2350,5803,5364
v28,0,121,79,2880.2,482.1,60,2185.0,389.2,57,3.9566,-0.1279,16.3436,0.287,False,0,784,0.53,16,30,0.406,2377,5850,5399
v28,0,122,84,2721.9,446.2,60,2264.3,399.4,58,3.3008,-0.0701,13.4899,0.3252,False,0,784,0.67,20,30,0.408,2406,5901,5437
v28,0,123,86,2644.1,408.5,60,2397.5,438.5,55,7.3112,0.0933,28.877,0.2904,False,0,784,0.37,11,30,0.408,2435,5963,5473
v28,0,124,93,2863.8,478.7,60,1806.9,282.0,59,6.9541,0.0653,27.561,0.2988,False,0,784,0.6,18,30,0.41,2472,6025,5506
v28,0,125,96,2390.9,366.6,60,2364.5,437.4,54,5.6031,0.0832,22.085,0.2775,False,0,784,0.4,12,30,0.41,2494,6084,5550
v28,0,126,78,2682.1,440.1,60,2374.3,451.9,55,6.1601,0.0996,24.2474,0.2782,False,0,784,0.67,20,30,0.411,2519,6129,5581
v28,0,127,92,2735.5,442.1,60,2052.9,346.1,55,5.1333,0.0241,20.4429,0.2938,False,0,784,0.57,17,30,0.412,2551,6192,5617
v28,0,128,107,2438.9,380.2,60,2107.1,345.9,53,5.9899,0.001,23.9613,0.2847,False,0,784,0.47,14,30,0.412,2579,6256,5659
v28,0,129,106,2352.0,344.6,60,2342.9,415.2,50,6.9326,0.0795,27.4172,0.2381,False,0,784,0.3,9,30,0.411,2600,6322,5699
v28,0,130,94,2551.1,413.4,60,2136.2,376.3,55,7.3197,0.0578,29.0533,0.2781,False,0,784,0.53,16,30,0.412,2632,6386,5732
v28,0,131,103,2418.9,370.1,60,2195.3,388.6,49,3.7315,-0.0675,15.201,0.2505,False,0,784,0.6,18,30,0.412,2655,6451,5769
v28,0,132,104,2330.5,344.7,60,2302.7,426.6,53,6.4894,0.0398,25.8035,0.256,False,0,784,0.53,16,30,0.41,2676,6520,5810
v28,0,133,84,2614.3,430.6,60,2404.5,421.1,54,6.6898,0.1134,26.3104,0.2464,False,0,784,0.5,15,30,0.411,2702,6571,5842
v28,0,134,94,2417.0,381.4,60,2226.1,426.4,52,5.6012,-0.0581,22.6421,0.2497,False,0,784,0.4,12,30,0.411,2732,6642,5878
v28,0,135,79,2599.2,426.0,60,2622.4,463.1,55,4.7249,-0.0184,18.9777,0.2211,False,0,784,0.53,16,30,0.412,2757,6697,5913
v28,0,136,105,2204.3,346.4,60,2429.1,417.7,52,6.8771,0.019,27.4372,0.2327,False,0,784,0.47,14,30,0.411,2780,6757,5946
v28,0,137,96,2566.0,418.8,60,2280.4,354.0,49,5.1257,-0.0203,20.5884,0.2098,False,0,784,0.57,17,30,0.412,2811,6823,5979
v28,0,138,94,2509.5,398.6,60,2221.5,399.4,57,6.5842,0.0937,25.9663,0.2059,False,0,784,0.57,17,30,0.412,2833,6876,6023
v28,0,139,123,2218.7,326.7,60,2165.7,354.2,41,5.9453,-0.0103,23.8261,0.1897,False,0,784,0.5,15,30,0.411,2856,6948,6056
v28,0,140,99,2488.4,403.3,60,2198.6,358.6,54,6.86,-0.0342,27.5805,0.1987,False,0,784,0.67,20,30,0.411,2879,7007,6097
v28,0,141,91,2616.2,421.6,60,2163.1,384.6,54,5.6088,0.008,22.407,0.2026,False,0,784,0.53,16,30,0.412,2906,7060,6137
v28,0,142,89,2341.1,339.0,60,2811.8,521.1,54,7.907,0.1645,30.9736,0.1869,False,0,784,0.43,13,30,0.411,2921,7113,6177
v28,0,143,113,2349.1,357.2,60,2029.8,351.4,48,5.8707,-0.0395,23.6448,0.1908,False,0,784,0.33,10,30,0.411,2955,7189,6202
v28,0,144,94,2342.6,355.4,60,2631.1,467.1,50,7.3998,0.0117,29.5565,0.2002,False,0,784,0.3,9,30,0.41,2973,7245,6240
v28,0,145,92,2317.2,342.4,60,2617.5,498.9,49,5.6441,0.0215,22.4937,0.1701,False,0,784,0.47,14,30,0.41,2993,7300,6270
v28,0,146,123,2096.9,311.3,60,2140.5,385.9,41,8.2853,0.0872,32.7963,0.1953,False,0,784,0.33,10,30,0.409,3014,7377,6300
v28,0,147,106,2247.6,334.2,60,2357.2,433.6,48,9.3573,0.1914,36.6668,0.1634,False,0,784,0.33,10,30,0.408,3035,7442,6337
v28,0,148,118,2108.1,326.4,60,2120.7,382.1,43,7.6497,-0.029,30.7184,0.18,False,0,784,0.33,10,30,0.408,3063,7514,6370
v28,0,149,80,2400.1,379.6,60,2483.8,517.9,49,6.1852,0.0884,24.3908,0.1873,False,0,784,0.33,10,30,0.408,3087,7569,6407
v28,0,150,102,2339.6,358.9,60,2246.7,413.9,46,7.7036,0.1178,30.3464,0.1628,False,0,784,0.33,10,30,0.408,3118,7644,6438
v28,0,151,87,2344.7,370.5,60,2429.4,486.8,51,5.1115,0.019,20.3726,0.1333,False,0,784,0.43,13,30,0.408,3138,7698,6476
v28,0,152,116,2186.7,316.4,60,2300.1,412.4,39,8.0075,-0.0153,32.0941,0.1444,False,0,784,0.3,9,30,0.407,3165,7778,6508
v28,0,153,82,2525.2,402.4,60,2348.2,474.1,50,4.9549,0.0052,19.801,0.1089,False,0,784,0.53,16,30,0.407,3181,7822,6547
v28,0,154,106,2184.1,314.7,60,2496.2,468.1,49,9.0668,0.1382,35.7166,0.1323,False,0,784,0.4,12,30,0.406,3202,7885,6583
v28,0,155,105,2094.4,293.3,60,2788.2,510.8,49,8.0525,0.2397,31.2536,0.1166,False,0,784,0.13,4,30,0.405,3225,7955,6613
v28,0,156,80,2483.1,379.5,60,2567.3,518.0,52,5.5071,-0.0361,22.1756,0.1557,False,0,784,0.33,10,30,0.406,3256,8013,6639
v28,0,157,99,2217.7,329.3,60,2459.9,480.6,46,7.2235,0.0897,28.5384,0.1514,False,0,784,0.23,7,30,0.406,3281,8080,6668
v28,0,158,98,2278.6,344.8,60,2365.3,460.9,46,7.8277,0.1424,30.7432,0.1088,False,0,784,0.53,16,30,0.405,3298,8145,6699
v28,0,159,117,2029.2,286.9,60,2504.1,464.6,44,6.6911,0.0979,26.375,0.1207,False,0,784,0.33,10,30,0.403,3313,8218,6734
v28,0,160,100,2188.4,326.1,60,2334.2,480.5,36,5.5122,-0.0743,22.3485,0.1424,False,0,784,0.27,8,30,0.403,3334,8282,6765
v28,0,161,129,2061.3,292.6,60,2146.8,394.9,28,8.0599,0.0345,32.1037,0.1074,False,0,784,0.2,6,30,0.401,3349,8362,6802
v28,0,162,130,2200.5,317.4,60,1900.6,336.4,30,9.4552,0.2104,36.9816,0.1193,False,0,784,0.33,10,30,0.399,3365,8435,6844
v28,0,163,126,2129.1,305.5,60,2101.4,382.6,42,6.4292,0.0247,25.6202,0.1109,False,0,784,0.17,5,30,0.397,3383,8521,6891
v28,0,164,111,2248.1,341.1,60,2235.9,393.1,47,7.0409,0.0025,28.1562,0.1247,False,0,784,0.53,16,30,0.396,3404,8597,6927
v28,0,165,130,2010.8,291.1,60,2233.4,393.3,40,7.7082,-0.0303,30.9557,0.0824,False,0,784,0.27,8,30,0.395,3425,8665,6964
v28,0,166,136,2045.2,299.0,60,1889.1,346.3,37,11.0506,0.0768,43.8969,0.0922,False,0,784,0.5,15,30,0.393,3438,8743,7003
v28,0,167,112,2032.1,293.4,60,2537.5,476.4,39,6.1839,-0.058,24.9697,0.1085,False,0,784,0.27,8,30,0.392,3450,8811,7046
v28,0,168,145,2216.8,322.2,60,1702.9,245.4,40,6.9367,-0.0115,27.7946,0.0895,False,0,784,0.47,14,30,0.39,3474,8899,7080
v28,0,169,144,1761.5,248.7,60,2344.9,427.1,41,8.7921,0.0533,34.9568,0.0864,False,0,784,0.33,10,30,0.389,3486,8972,7127
v28,0,170,175,1726.4,240.9,60,1832.5,321.5,33,9.3575,0.0065,37.4057,0.0737,False,0,784,0.27,8,30,0.387,3506,9070,7161
v28,0,171,143,1882.7,283.6,60,2045.3,348.0,35,6.9414,-0.0161,27.832,0.1008,False,0,784,0.3,9,30,0.386,3527,9145,7203
v28,0,172,156,1576.1,231.9,60,2236.8,421.1,37,10.4573,0.0609,41.5879,0.1244,False,0,784,0.23,7,30,0.383,3539,9230,7249
v28,0,173,161,1579.4,231.1,60,2165.2,403.9,29,11.483,0.0367,45.7868,0.1017,False,0,784,0.27,8,30,0.381,3550,9315,7284
v28,0,174,147,1656.1,241.8,60,2052.8,431.7,28,10.136,0.0626,40.2964,0.1499,False,0,784,0.3,9,30,0.379,3564,9400,7327
v28,0,175,148,1615.4,232.9,60,2128.6,449.4,27,12.0064,0.0596,47.7889,0.0921,False,0,784,0.13,4,30,0.377,3576,9487,7372
v28,0,176,158,1571.0,223.5,60,2200.4,435.5,31,9.5547,0.0728,37.9292,0.0845,False,0,784,0.13,4,30,0.375,3588,9574,7413
v28,0,177,156,1537.1,214.3,60,1993.4,466.7,24,9.3203,0.0345,37.1459,0.1432,False,0,784,0.13,4,30,0.372,3597,9663,7450
v28,0,178,141,1468.2,220.4,60,2135.9,506.0,19,11.8117,0.1287,46.7346,0.1349,False,0,784,0.17,5,30,0.37,3607,9739,7493
v28,0,179,194,1057.7,146.8,60,1877.4,549.2,10,10.0167,-0.0049,40.0885,0.1114,False,0,784,0.07,2,30,0.367,3612,9839,7541
v28,0,180,239,1027.2,140.0,60,1722.6,466.3,4,10.6294,-0.0322,42.6479,0.0764,False,0,784,0.0,0,30,0.363,3619,9973,7593
v28,0,181,169,1237.4,193.2,60,1680.4,479.8,8,12.6757,0.0087,50.6691,0.0714,False,0,784,0.03,1,30,0.36,3621,10063,7651
v28,0,182,204,1263.6,193.0,60,1174.7,367.8,2,13.7262,-0.0005,54.9088,0.086,False,0,784,0.0,0,30,0.357,3624,10160,7706
v28,0,183,237,953.8,149.4,60,1397.1,433.9,6,12.1081,0.0113,48.3889,0.0826,False,0,784,0.0,0,30,0.353,3625,10264,7764
v28,0,184,235,1124.2,169.0,60,1303.8,361.9,8,10.7387,-0.0513,43.1615,0.0883,False,0,784,0.07,2,30,0.349,3626,10389,7819
v28,0,185,166,1229.5,189.9,60,1435.6,498.6,6,9.212,0.0714,36.5643,0.1004,False,0,784,0.07,2,30,0.347,3631,10478,7873
v28,0,186,142,1171.4,207.7,60,1087.0,532.5,2,9.7752,-0.0075,39.132,0.0638,False,0,784,0.0,0,30,0.344,3634,10557,7930
v28,0,187,145,1115.1,243.0,60,998.3,436.8,4,9.3549,0.0678,37.1502,0.0817,False,0,784,0.03,1,30,0.342,3636,10637,7989
v28,0,188,141,977.9,213.3,60,948.8,522.8,1,7.4395,0.0463,29.5742,0.0672,False,0,784,0.0,0,30,0.34,3637,10705,8047
v28,0,189,123,1106.1,280.4,60,804.2,449.1,1,6.3829,0.0541,25.3164,0.0638,False,0,784,0.0,0,30,0.338,3639,10780,8106
v28,0,190,149,1106.8,244.2,60,966.3,417.6,2,6.1219,0.0303,24.3677,0.0638,False,0,784,0.03,1,30,0.335,3639,10861,8166
v28,0,191,139,1166.3,239.5,60,1120.5,469.2,4,6.2736,0.05,24.8957,0.0676,False,0,784,0.03,1,30,0.333,3639,10929,8225
v28,0,192,181,1123.2,236.1,60,992.5,311.8,0,8.7895,-0.0854,35.5013,0.0805,False,0,784,0.0,0,30,0.33,3640,11024,8282
v28,0,193,168,1234.1,232.9,60,1063.2,371.9,2,7.6198,-0.0369,30.629,0.1166,False,0,784,0.03,1,30,0.328,3640,11093,8342
v28,0,194,168,1107.9,197.6,60,1167.0,470.6,1,8.5428,0.1389,33.6176,0.0939,False,0,784,0.0,0,30,0.326,3641,11176,8401
v28,0,195,174,1205.9,232.0,60,1021.2,351.1,5,8.2949,0.0032,33.1684,0.0837,False,0,784,0.07,2,30,0.323,3644,11274,8460
v28,0,196,173,1108.7,216.9,60,964.1,398.6,2,9.6673,0.0576,38.4403,0.0832,False,0,784,0.03,1,30,0.32,3645,11374,8519
v28,0,197,140,993.4,234.6,60,921.1,476.6,1,8.4237,0.0537,33.4811,0.0583,False,0,784,0.0,0,30,0.318,3645,11447,8578
v28,0,198,142,911.6,243.8,60,804.5,447.0,0,5.1478,0.0365,20.4464,0.0555,False,0,784,0.0,0,30,0.317,3645,11513,8637
v28,0,199,148,971.9,246.3,60,851.0,416.4,0,7.0987,0.0375,28.2458,0.0681,False,0,784,0.0,0,30,0.315,3645,11588,8697
v28,0,200,110,928.3,281.3,60,713.0,508.3,0,3.9041,0.0312,15.4923,0.0404,False,0,784,0.0,0,30,0.313,3645,11631,8757
v28,0,201,97,999.2,286.8,60,881.8,560.4,0,4.8184,0.0965,18.8888,0.0555,False,0,784,0.0,0,30,0.312,3645,11677,8817
v28,0,202,112,944.0,285.8,60,776.9,490.5,0,4.4387,-0.0068,17.7834,0.0789,False,0,784,0.0,0,30,0.311,3645,11731,8877
v28,0,203,99,849.1,285.1,60,822.7,553.5,0,3.8364,-0.0378,15.4977,0.0423,False,0,784,0.0,0,30,0.309,3645,11780,8937
v28,0,204,107,988.0,289.3,60,737.6,508.2,0,3.4593,-0.0129,13.8903,0.0622,False,0,784,0.0,0,30,0.308,3645,11826,8997
v28,0,205,102,1028.0,279.0,60,944.4,549.7,1,5.6832,-0.0311,22.8587,0.0799,False,0,784,0.0,0,30,0.307,3645,11872,9057
v28,0,206,119,912.6,248.2,60,1020.0,531.8,0,4.8897,0.0036,19.5462,0.0888,False,0,784,0.0,0,30,0.305,3645,11933,9116
v28,0,207,139,1008.2,265.3,60,874.1,409.3,2,9.4026,1.9744,29.7144,0.0681,False,0,784,0.0,0,30,0.304,3645,11997,9176
v28,0,208,142,1038.9,259.0,60,873.0,410.9,1,5.2727,0.0754,20.7908,0.074,False,0,784,0.0,0,30,0.302,3646,12075,9234
v28,0,209,180,1159.4,244.4,60,949.9,290.8,0,9.5729,0.0776,37.9822,0.0706,False,0,784,0.0,0,30,0.3,3647,12165,9293
v28,0,210,208,1121.6,210.3,60,811.8,295.1,0,7.5076,0.061,29.7885,0.1161,False,0,784,0.0,0,30,0.297,3647,12270,9353
v28,0,211,217,1099.3,213.8,60,1083.1,250.8,3,9.3249,0.1532,36.6894,0.1233,False,0,784,0.03,1,30,0.295,3647,12379,9413
v28,0,212,227,1043.1,208.7,60,836.0,234.4,0,10.2123,0.0588,40.6162,0.0964,False,0,784,0.0,0,30,0.292,3648,12485,9471
v28,0,213,205,1017.2,194.3,60,872.3,360.3,0,9.9726,1.1752,35.1929,0.159,False,0,784,0.0,0,30,0.29,3648,12587,9531
v28,0,214,197,1015.1,197.8,60,1077.4,374.4,0,7.564,0.057,30.0306,0.1394,False,0,784,0.0,0,30,0.287,3648,12694,9591
v28,0,215,207,1088.4,219.6,60,816.4,266.4,1,10.7462,2.2947,33.8089,0.1377,False,0,784,0.03,1,30,0.285,3648,12803,9651
v28,0,216,205,1051.4,209.9,60,781.3,306.8,0,9.0732,0.2897,35.1363,0.1302,False,0,784,0.0,0,30,0.283,3648,12913,9711
v28,0,217,214,1094.8,208.7,60,1001.1,279.5,0,9.0793,0.0668,36.0519,0.1064,False,0,784,0.0,0,30,0.28,3648,13030,9771
v28,0,218,205,1052.2,208.7,60,837.3,310.9,0,8.3167,0.16,32.6292,0.127,False,0,784,0.0,0,30,0.278,3648,13140,9831
v28,0,219,234,1117.2,213.6,60,728.4,190.9,1,8.07,0.1588,31.6475,0.1222,False,0,784,0.0,0,30,0.275,3648,13257,9891
v28,0,220,186,938.4,186.2,60,775.9,446.7,0,8.5935,0.0832,34.0432,0.1088,False,0,784,0.0,0,30,0.273,3649,13353,9950
v28,0,221,239,1035.5,199.1,60,833.8,230.9,0,7.7379,-0.0346,31.0923,0.1225,False,0,784,0.0,0,30,0.271,3649,13477,10010
v28,0,222,196,1102.6,220.6,60,1182.9,303.3,0,8.5711,0.2204,33.4047,0.0996,False,0,784,0.0,0,30,0.269,3649,13580,10070
v28,0,223,233,982.6,187.8,60,956.7,294.6,0,8.6767,0.0582,34.476,0.1065,False,0,784,0.0,0,30,0.266,3649,13695,10130
v28,0,224,231,1028.4,198.9,60,1001.2,258.2,0,9.8057,0.0139,39.1687,0.0884,False,0,784,0.0,0,30,0.264,3649,13824,10190
v28,0,225,223,1045.2,199.1,60,890.1,284.0,0,7.2841,0.0467,28.9516,0.1034,False,0,784,0.0,0,30,0.262,3649,13928,10250
v28,0,226,217,1080.4,193.9,60,1083.1,322.7,0,10.2511,0.1347,40.4673,0.0921,False,0,784,0.0,0,30,0.26,3649,14040,10310
v28,0,227,231,1099.0,209.5,60,1015.5,217.3,0,9.9216,0.0322,39.56,0.1113,False,0,784,0.0,0,30,0.258,3649,14136,10370
v28,0,228,222,1080.5,196.0,60,1080.6,298.7,0,7.596,0.0016,30.3791,0.081,False,0,784,0.0,0,30,0.256,3649,14252,10430
v28,0,229,222,1026.8,190.5,60,1113.7,319.1,1,8.6913,0.0801,34.4466,0.0923,False,0,784,0.0,0,30,0.254,3649,14359,10490
v28,0,230,196,1081.7,204.6,60,1098.8,355.8,0,8.4766,0.0013,33.9032,0.1163,False,0,784,0.0,0,30,0.252,3649,14457,10549
v28,0,231,220,1113.6,200.0,60,876.8,290.8,1,8.8936,0.0486,35.3822,0.1036,False,0,784,0.0,0,30,0.251,3649,14561,10609
v28,0,232,226,986.4,173.0,60,972.2,372.5,0,9.1896,0.0255,36.6582,0.102,False,0,784,0.0,0,30,0.249,3649,14677,10668
v28,0,233,214,953.7,177.5,60,1113.3,390.9,0,9.1564,0.0983,36.2339,0.0804,False,0,784,0.0,0,30,0.247,3649,14786,10728
v28,0,234,222,1058.6,195.4,60,1052.0,301.2,0,7.8957,0.0173,31.5155,0.1068,False,0,784,0.0,0,30,0.245,3649,14905,10788
v28,0,235,257,904.7,168.3,60,886.3,302.9,0,10.3271,0.1291,40.7939,0.0922,False,0,784,0.0,0,30,0.243,3649,15037,10848
v28,0,236,265,939.9,168.6,60,890.5,279.5,0,9.2234,0.0202,36.8145,0.0927,False,0,784,0.0,0,30,0.24,3649,15192,10908
v28,0,237,262,920.6,175.8,60,879.7,256.4,0,9.0731,0.0825,35.9636,0.0711,False,0,784,0.0,0,30,0.238,3649,15325,10968
v28,0,238,215,963.3,215.7,60,719.5,251.2,0,8.859,0.1031,35.0251,0.094,False,0,784,0.0,0,30,0.236,3649,15433,11028
v28,0,239,202,983.1,204.4,60,847.6,335.9,0,8.3721,0.008,33.4579,0.0822,False,0,784,0.0,0,30,0.235,3649,15534,11088
v28,0,240,237,1005.8,203.9,60,823.3,218.7,0,11.0312,0.0535,43.9125,0.1005,False,0,784,0.0,0,30,0.233,3649,15636,11148
v28,0,241,200,1012.8,200.9,60,904.7,354.5,0,6.681,0.0916,26.36,0.1315,False,0,784,0.0,0,30,0.232,3649,15730,11208
v28,0,242,243,1035.4,201.6,60,875.5,207.3,0,8.4419,0.0933,33.3966,0.103,False,0,784,0.0,0,30,0.23,3649,15857,11268
v28,0,243,213,941.9,197.3,60,866.5,323.5,0,6.8437,0.3496,25.9791,0.1273,False,0,784,0.0,0,30,0.229,3649,15965,11328
v28,0,244,199,961.6,215.6,60,962.1,308.9,0,7.9436,-0.0031,31.789,0.1118,False,0,784,0.0,0,30,0.227,3649,16070,11388
v28,0,245,103,902.9,267.8,60,750.7,564.3,1,5.4594,0.0141,21.7833,0.1129,False,0,784,0.0,0,30,0.226,3649,16122,11448
v28,0,246,136,926.1,280.4,60,651.3,388.4,0,7.0918,0.069,28.0932,0.1002,False,0,784,0.0,0,30,0.225,3649,16189,11507
v28,0,247,141,841.8,264.7,60,739.0,401.9,0,5.0811,0.0226,20.2359,0.0971,False,0,784,0.0,0,30,0.224,3649,16260,11567
v28,0,248,158,858.1,258.6,60,759.1,342.9,0,4.8883,0.091,19.1907,0.0661,False,0,784,0.0,0,30,0.223,3649,16342,11627
v28,0,249,151,940.2,254.0,60,971.1,384.6,0,5.5555,0.0421,22.0554,0.0883,False,0,784,0.0,0,30,0.222,3649,16423,11687
v28,1,0,128,706.0,332.6,60,524.2,314.4,119,4.6151,0.0223,18.386,1.7775,False,744,784,0.0,0,0,0.0,0,3,0
v28,1,1,116,803.5,358.7,60,776.8,330.5,119,3.8589,0.0463,15.2726,1.7506,False,664,784,0.13,4,30,0.0,0,6,6
v28,1,2,266,496.9,189.0,60,611.1,186.0,70,3.9489,0.0286,15.7044,1.7209,False,584,784,0.03,1,30,0.0,0,9,20
v28,1,3,197,632.7,254.4,60,503.5,188.8,51,4.3118,0.0313,17.1439,1.6903,False,504,784,0.0,0,25,0.0,0,12,58
v28,1,4,285,548.7,171.3,60,780.3,210.5,45,5.6733,-0.0842,23.0453,1.6543,False,424,784,0.0,0,30,0.0,0,16,103
v28,1,5,542,411.4,94.8,60,711.8,167.7,35,7.0722,0.0454,28.1149,1.6268,False,384,784,0.0,0,30,0.0,0,31,148
v28,1,6,665,380.6,74.2,60,843.9,201.1,30,10.6611,-0.0766,42.9571,1.5986,False,384,784,0.17,5,30,0.0,0,45,197
v28,1,7,654,398.2,83.9,60,598.0,109.8,6,6.6766,0.0452,26.5347,1.6267,False,344,784,0.0,0,30,0.0,0,62,243
v28,1,8,626,403.9,84.3,60,649.1,144.1,12,7.3826,-0.1208,30.0263,1.6295,False,344,784,0.0,0,30,0.0,0,72,299
v28,1,9,602,367.8,92.5,60,462.7,96.0,6,7.4432,-0.0566,30.0089,1.6199,False,304,784,0.0,0,30,0.0,0,84,348
v28,1,10,621,371.5,92.3,60,340.8,68.7,3,6.6391,0.0306,26.4454,1.5996,False,304,784,0.0,0,30,0.0,0,106,404
v28,1,11,581,411.4,94.4,60,548.4,109.8,7,7.2106,-0.0624,29.1017,1.568,False,304,784,0.0,0,30,0.0,0,119,463
v28,1,12,600,413.2,92.4,60,544.7,99.5,5,7.8694,-0.0163,31.5524,1.5359,False,304,784,0.03,1,30,0.0,0,133,519
v28,1,13,561,426.1,94.0,60,752.8,145.2,11,8.2195,0.0066,32.8585,1.514,False,304,784,0.0,0,30,0.0,0,152,576
v28,1,14,424,593.8,121.0,60,848.9,169.2,14,9.6729,0.0731,38.4075,1.4675,False,264,784,0.03,1,30,0.0,0,158,627
v28,1,15,492,552.9,111.7,60,556.8,108.1,5,10.6656,0.0268,42.5654,1.4609,False,224,784,0.0,0,30,0.0,0,173,678
v28,1,16,416,664.7,131.5,60,640.1,112.3,13,10.1554,-0.0425,40.7989,1.3998,False,224,784,0.13,4,30,0.0,0,182,735
v28,1,17,410,658.2,126.9,60,820.5,156.7,14,11.2158,-0.1038,45.2857,1.4025,False,184,784,0.07,2,30,0.0,0,198,792
v28,1,18,329,716.2,151.3,60,969.3,194.2,12,10.4568,-0.0015,41.8398,1.3353,False,144,784,0.07,2,30,0.0,0,206,844
v28,1,19,438,597.8,111.6,60,1013.7,209.3,17,11.7271,-0.005,46.9363,1.3286,False,104,784,0.1,3,30,0.0,0,217,896
v28,1,20,355,790.5,138.3,60,1110.6,205.5,12,11.8783,0.0416,47.3549,1.3202,False,64,784,0.1,3,30,0.0,0,226,946
v28,1,21,289,940.9,161.0,60,1370.0,248.7,20,10.3032,-0.0402,41.3834,1.3385,False,24,784,0.1,3,30,0.0,0,243,998
v28,1,22,305,986.6,165.1,60,1057.7,184.6,9,13.0736,0.0054,52.2833,1.354,False,0,784,0.03,1,30,0.01,4,408,1047
v28,1,23,257,1154.8,198.6,60,1049.9,173.2,16,11.8766,0.0656,47.254,1.3319,False,0,784,0.27,8,30,0.013,7,537,1103
v28,1,24,242,1155.4,188.2,60,1473.1,265.1,16,13.2506,0.1348,52.4735,1.2862,False,0,784,0.07,2,30,0.017,11,663,1159
v28,1,25,235,1261.8,202.3,60,1346.9,231.5,14,12.6897,0.0562,50.5441,1.273,False,0,784,0.13,4,30,0.023,18,785,1206
v28,1,26,204,1322.7,214.6,60,1728.0,294.3,20,9.3768,-0.0754,37.8201,1.2814,False,0,784,0.1,3,30,0.028,25,888,1257
v28,1,27,215,1333.8,215.9,60,1553.3,250.2,15,8.649,-0.0804,34.926,1.1709,False,0,784,0.2,6,30,0.034,34,996,1302
v28,1,28,200,1413.6,229.7,60,1523.4,258.3,25,9.5667,0.0267,38.1708,1.2014,False,0,784,0.27,8,30,0.038,42,1106,1353
v28,1,29,174,1495.6,253.4,60,1647.5,289.1,28,9.0441,0.027,36.0805,1.1649,False,0,784,0.27,8,30,0.045,53,1187,1401
v28,1,30,184,1403.7,230.0,60,1720.6,318.6,25,10.4891,-0.0181,42.0405,1.1502,False,0,784,0.13,4,30,0.05,64,1275,1448
v28,1,31,169,1574.6,270.2,60,1535.5,262.8,29,9.8157,0.0445,39.0989,1.1744,False,0,784,0.33,10,30,0.058,79,1362,1493
v28,1,32,141,1685.1,292.8,60,1884.6,335.8,34,8.1486,-0.0372,32.7587,1.1961,False,0,784,0.4,12,30,0.061,88,1436,1542
v28,1,33,149,1716.4,290.6,60,1745.8,302.3,31,11.0502,0.1045,43.7984,1.1516,False,0,784,0.23,7,30,0.07,107,1525,1585
v28,1,34,154,1687.0,298.1,60,1507.1,258.8,33,8.0377,0.0152,32.1066,1.1054,False,0,784,0.37,11,30,0.075,120,1604,1630
v28,1,35,129,1896.2,329.1,60,1869.0,316.4,37,6.9747,0.006,27.8922,1.0868,False,0,784,0.33,10,30,0.08,134,1679,1676
